,DATE,Total Power (max),Total Power (min),Total Power (avg),Total Power (samp),HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,GS,HZ,MI,PL,RA,SN,TS,VCTS
4323,2019-08-28 04:00:00,13444.388427000002,13143.845948,13333.578393566666,13843.464112,66,69.0,0.04,90.0,OVC,29.23,4.00,67.0,210,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4324,2019-08-28 05:00:00,13913.789307,13386.404784999999,13688.236702416669,14276.788574,66,69.0,0.16,90.0,OVC,29.24,10.00,67.0,230,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,2019-08-28 06:00:00,14381.575684,13663.268311,14156.104752600006,14790.190186,66,69.0,0.01,90.0,OVC,29.25,10.00,67.0,210,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,2019-08-28 07:00:00,15048.090087999999,13796.34570288,14644.949300139668,15039.717773,67,69.0,0.02,93.0,OVC,29.25,2.50,68.0,230,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4327,2019-08-28 08:00:00,15154.732178,14738.626709,15000.829960166664,15457.186767,67,70.0,0.01,90.0,OVC,29.25,10.00,68.0,230,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,2019-08-28 09:00:00,15504.44043,14931.01123,15285.191491750003,15905.182617999999,69,72.0,0.01,91.0,SCT,29.25,10.00,70.0,240,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,2019-08-28 10:00:00,15990.949950999999,15424.102051,15754.5911866,16838.844726000003,69,74.0,0.00,85.0,BKN,29.25,10.00,71.0,200,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,2019-08-28 11:00:00,16971.260254,15867.820312,16328.653625433333,17267.503173999998,66,77.0,0.00,69.0,BKN,29.24,10.00,70.0,220,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,2019-08-28 12:00:00,17287.435791,16625.172852,17009.45887455,17306.626709,62,80.0,0.00,54.0,BKN,29.24,10.00,68.0,240,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,2019-08-28 13:00:00,17527.756347000002,17025.392334,17249.387805166665,16974.362061,61,81.0,0.00,51.0,BKN,29.22,10.00,68.0,250,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,2019-08-28 14:00:00,17347.585449,16777.450928,17007.77378746666,15710.976319,58,82.0,0.00,44.0,BKN,29.21,10.00,67.0,240,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,2019-08-28 15:00:00,17150.542481,15601.308593,16134.028967283335,14544.29541,55,82.0,0.00,40.0,BKN,29.22,10.00,65.0,280,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,2019-08-28 16:00:00,15631.409912,14503.559325999999,15093.47954518333,14753.054444000001,49,79.0,0.00,35.0,SCT,29.24,10.00,62.0,270,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,2019-08-28 17:00:00,14875.635254,14448.074707,14690.036877550001,13892.0354,46,76.0,0.00,35.0,FEW,29.25,10.00,59.0,250,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,2019-08-28 18:00:00,15033.117187,13180.64917,14618.89179691667,11582.314941,51,72.0,0.00,48.0,FEW,29.26,10.00,60.0,250,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,2019-08-28 19:00:00,13243.998291,11407.098389,11986.982873514495,11122.237549,55,68.0,0.00,63.0,CLR,29.27,10.00,60.0,240,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,2019-08-28 20:00:00,11693.331787000001,11020.333252,11433.527636783336,11244.486084,56,65.0,0.00,73.0,CLR,29.28,10.00,60.0,240,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,2019-08-28 21:00:00,11380.385254,10063.191406,11066.659944665163,10754.303222999999,56,65.0,0.00,73.0,CLR,29.28,10.00,60.0,230,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,2019-08-28 22:00:00,11048.785888999999,10591.744141,10828.87878828333,10323.504883,56,63.0,0.00,78.0,CLR,29.28,10.00,59.0,230,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,2019-08-28 23:00:00,10847.375488,10131.986084,10455.26868485,10148.308594,56,61.0,0.00,84.0,FEW,29.28,10.00,58.0,230,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,2019-08-29 00:00:00,10344.263428,10015.073242999999,10143.388602799998,9553.440674000001,56,62.0,0.00,80.0,BKN,29.28,10.00,59.0,260,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,2019-08-29 01:00:00,10089.90039,9429.226807000001,9765.2850749,9204.445557,58,63.0,0.01,84.0,OVC,29.30,10.00,60.0,240,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,2019-08-29 02:00:00,9726.086914000001,9043.944336,9444.610957849998,9552.853516,57,61.0,0.00,87.0,FEW,29.30,10.00,59.0,250,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,2019-08-29 03:00:00,9621.614014,9054.003418,9325.459928416663,9545.068360000001,56,59.0,0.00,90.0,FEW,29.31,10.00,57.0,250,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,2019-08-29 04:00:00,9850.45752,9463.519775,9667.61914881667,9229.840332,55,58.0,0.00,90.0,FEW,29.33,10.00,56.0,250,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,2019-08-29 05:00:00,9663.836914,9064.840576,9370.24422608333,8846.322998,54,58.0,0.00,87.0,SCT,29.34,10.00,56.0,250,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,2019-08-29 06:00:00,9426.581054999999,8720.749755,9064.128202266667,8562.868896,55,61.0,0.00,81.0,BKN,29.36,10.00,58.0,250,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,2019-08-29 07:00:00,8890.817382,8419.36499,8716.866324949999,8346.516601,54,64.0,0.00,70.0,BKN,29.36,10.00,58.0,260,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,2019-08-29 08:00:00,8597.197264999999,8221.150635,8391.03376058333,8875.316162000001,55,68.0,0.00,63.0,SCT,29.37,10.00,60.0,260,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,2019-08-29 09:00:00,9095.776611000001,8488.604981,8778.767325766667,10059.063721,52,70.0,0.00,53.0,SCT,29.37,10.00,60.0,280,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,2019-08-29 10:00:00,10182.545409999999,8924.504638,9503.696602333335,10546.04126,51,70.0,0.00,51.0,BKN,29.37,10.00,59.0,280,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4354,2019-08-29 11:00:00,10778.47168,10077.985595,10455.4995199,10447.104737,53,72.0,0.00,52.0,BKN,29.36,10.00,61.0,260,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,2019-08-29 12:00:00,10639.087158,10119.331543,10378.974715216666,11163.759032999998,52,75.0,0.00,45.0,SCT,29.36,10.00,62.0,290,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,2019-08-29 13:00:00,11321.978515,10319.585449,10795.187089083334,11374.019287000001,49,74.0,0.00,41.0,SCT,29.34,10.00,60.0,270,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,2019-08-29 14:00:00,11634.144043,10935.688476,11370.090299533329,11677.308348999999,49,77.0,0.00,37.0,SCT,29.34,10.00,61.0,260,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,2019-08-29 15:00:00,11921.262450999999,11464.924072,11746.567907716666,11868.779052999998,49,76.0,0.00,39.0,BKN,29.34,10.00,61.0,250,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,2019-08-29 16:00:00,11964.362549,11543.007812,11756.966170283331,11887.276855,51,76.0,0.00,42.0,FEW,29.33,10.00,61.0,270,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,2019-08-29 17:00:00,12086.29126,11715.446533,11894.740152983331,11908.921875,50,74.0,0.00,43.0,FEW,29.33,10.00,60.0,270,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,2019-08-29 18:00:00,12051.564942,11615.977295,11858.617333966666,11548.265136,52,69.0,0.00,55.0,FEW,29.33,10.00,59.0,240,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,2019-08-29 19:00:00,12038.264159999999,11428.54956,11722.17444255,11074.590575999999,54,67.0,0.00,63.0,CLR,29.34,10.00,60.0,190,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,2019-08-29 20:00:00,11573.619141,10972.215821,11215.052111850002,10596.334961,55,65.0,0.00,70.0,CLR,29.33,10.00,59.0,230,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,2019-08-29 21:00:00,11027.384277000001,10596.334961,10816.391902583333,10525.097412,55,65.0,0.00,70.0,CLR,29.31,10.00,59.0,180,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,2019-08-29 22:00:00,10834.481201,10285.699219,10604.719185366666,9957.241699,55,62.0,0.00,78.0,CLR,29.31,10.00,58.0,200,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,2019-08-29 23:00:00,10374.326172000001,9837.861572999998,10193.52723347602,9254.163086,54,64.0,0.00,70.0,CLR,29.30,10.00,58.0,220,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4367,2019-08-30 00:00:00,9940.119629,9198.892090000001,9500.239401805304,8855.087402000001,53,65.0,0.00,66.0,SCT,29.28,10.00,58.0,220,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,2019-08-30 01:00:00,8950.223022772998,8298.834961406,8801.413869306667,8873.115967000002,53,66.0,0.00,63.0,BKN,29.26,10.00,59.0,220,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,2019-08-30 02:00:00,8919.95459,8593.835449,8736.898840316668,9051.713134,54,68.0,0.00,61.0,OVC,29.24,10.00,60.0,220,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,2019-08-30 03:00:00,9107.478271,8743.838866999999,8903.636116549997,9509.971924,55,68.0,0.01,63.0,BKN,29.25,10.00,60.0,220,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,2019-08-30 04:00:00,9547.974122,8844.629395,9262.151567734185,9958.406494,57,68.0,0.00,68.0,BKN,29.26,10.00,61.0,230,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,2019-08-30 05:00:00,10194.130126999999,9111.95922875,9922.495172198567,10616.538574,60,72.0,0.01,66.0,OVC,29.28,10.00,65.0,290,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4373,2019-08-30 06:00:00,10616.538574,9899.974121,10240.299037731116,11428.604493,59,70.0,0.00,68.0,BKN,29.33,10.00,63.0,320,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,2019-08-30 07:00:00,11758.474122,10630.270508000001,11061.535089620751,12269.892822,54,71.0,0.00,55.0,SCT,29.36,10.00,61.0,300,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,2019-08-30 08:00:00,13109.609863000001,11469.7790528,12414.472465031333,11828.628174000001,53,73.0,0.00,50.0,FEW,29.36,10.00,61.0,310,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,2019-08-30 09:00:00,12100.872803,11040.853027000001,11463.021398983336,10614.068604,52,75.0,0.00,45.0,FEW,29.39,10.00,62.0,270,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,2019-08-30 10:00:00,11927.079590000001,10387.723633,10883.393103066664,11547.144531,51,76.0,0.00,42.0,FEW,29.41,10.00,62.0,300,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,2019-08-30 11:00:00,11762.550049000001,10597.210938,11210.29247236667,11559.398682000001,51,77.0,0.00,40.0,FEW,29.41,10.00,62.0,270,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,2019-08-30 12:00:00,11857.192383,11409.960694000001,11594.787561133335,11911.709229,51,77.0,0.00,40.0,SCT,29.41,10.00,62.0,280,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,2019-08-30 13:00:00,12268.042969,11722.496094,11948.76210126667,12074.469238000001,51,78.0,0.00,39.0,SCT,29.41,10.00,62.0,340,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,2019-08-30 14:00:00,12282.538574,11843.087647,12050.055366999997,12141.269043,50,77.0,0.00,39.0,SCT,29.42,10.00,61.0,300,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,2019-08-30 15:00:00,12427.837403,11899.468261,12177.424060050002,12323.125244,51,77.0,0.00,40.0,SCT,29.43,10.00,62.0,280,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,2019-08-30 16:00:00,12470.044922000001,12063.17749,12256.18146166667,12015.590576,51,75.0,0.00,43.0,SCT,29.44,10.00,61.0,290,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,2019-08-30 17:00:00,12372.451172000001,11806.555176,12143.507283550001,12018.219238999998,50,75.0,0.00,41.0,BKN,29.45,10.00,61.0,330,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,2019-08-30 18:00:00,12345.679687,11843.826905,12068.00808105,11864.091552,45,71.0,0.00,39.0,BKN,29.48,10.00,57.0,300,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,2019-08-30 19:00:00,12146.351562,11647.595215,11877.552372266662,10878.91333,47,68.0,0.00,47.0,BKN,29.51,10.00,57.0,260,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,2019-08-30 20:00:00,11866.058594,9802.887451999999,11031.948933940665,10362.284424,49,67.0,0.00,53.0,SCT,29.55,10.00,57.0,350,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,2019-08-30 21:00:00,10771.969482,10149.405518,10402.059476666669,9823.290039,47,64.0,0.00,54.0,SCT,29.56,10.00,55.0,350,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,2019-08-30 22:00:00,10256.99878,9503.985352,9887.443086816666,8735.492676,49,59.0,0.00,69.0,FEW,29.57,10.00,54.0,240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,2019-08-30 23:00:00,9525.358154000001,8306.755859484001,8679.196329823033,8085.003662,50,56.0,0.00,81.0,FEW,29.59,10.00,53.0,240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,2019-08-31 00:00:00,8611.706055,7932.203369,8302.706323233337,7313.566650999999,49,55.0,0.00,80.0,CLR,29.59,10.00,52.0,250,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,2019-08-31 01:00:00,8055.324219,6974.942383,7523.366491750999,6430.111817000001,49,54.0,0.00,83.0,CLR,29.60,10.00,51.0,240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,2019-08-31 02:00:00,7230.038818,6339.342773,6730.95426025,6327.018311,49,54.0,0.00,83.0,CLR,29.61,10.00,51.0,240,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,2019-08-31 03:00:00,6603.0263669999995,6182.129639,6407.253621349999,5788.645264,49,54.0,0.00,83.0,BKN,29.63,10.00,51.0,250,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,2019-08-31 04:00:00,6363.044678,5688.5288089999995,5976.167862999998,5869.881103,48,52.0,0.00,86.0,FEW,29.65,10.00,50.0,230,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,2019-08-31 05:00:00,6009.854493000001,5748.259277,5877.683131900002,5703.132813,48,52.0,0.00,86.0,FEW,29.67,10.00,50.0,240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,2019-08-31 06:00:00,5965.053467,5514.377075,5776.737609949999,5525.479615,49,55.0,0.00,80.0,FEW,29.69,10.00,52.0,250,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,2019-08-31 07:00:00,5779.768432,5261.776611,5509.223205633336,5488.237793,52,60.0,0.00,75.0,SCT,29.70,10.00,56.0,230,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,2019-08-31 08:00:00,5967.073486,5044.7310789,5500.407303845835,6590.727051,51,67.0,0.00,57.0,SCT,29.71,10.00,58.0,010,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,2019-08-31 09:00:00,6948.895996000001,5710.573487,6190.524245249998,7946.448730000001,50,67.0,0.00,55.0,BKN,29.71,10.00,58.0,300,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,2019-08-31 10:00:00,8006.192871000001,6836.209228000001,7515.097684716669,8996.716065,49,70.0,0.00,47.0,BKN,29.72,10.00,58.0,310,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,2019-08-31 11:00:00,9063.836182,7999.570801,8666.656860375002,9514.134278,46,71.0,0.00,41.0,BKN,29.71,10.00,57.0,020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,2019-08-31 12:00:00,9751.853514999999,8604.43164,9307.405163538333,9928.238037,48,72.0,0.00,43.0,BKN,29.71,10.00,59.0,320,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,2019-08-31 13:00:00,10065.542236000001,9315.318115,9634.812910949999,9910.171875,46,73.0,0.00,38.0,BKN,29.71,10.00,58.0,010,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,2019-08-31 14:00:00,10115.31665,9690.104736000001,9875.165608683332,10112.083008,45,71.0,0.00,39.0,BKN,29.70,10.00,57.0,060,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,2019-08-31 15:00:00,10316.689209,9901.323242,10126.853401783335,10035.038818,43,69.0,0.00,39.0,BKN,29.71,10.00,55.0,080,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,2019-08-31 16:00:00,10286.446533,9880.389404,10083.131404699998,10052.260742999999,43,70.0,0.00,38.0,BKN,29.71,10.00,56.0,360,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,2019-08-31 17:00:00,10153.243652000001,9768.066894,9993.895711199997,9595.590332,44,69.0,0.00,41.0,SCT,29.71,10.00,56.0,060,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,2019-08-31 18:00:00,10044.706298000001,9450.720704,9743.92911375,9574.636473999999,44,65.0,0.00,47.0,SCT,29.71,6.00,54.0,050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,2019-08-31 19:00:00,9756.332031,9394.338135,9590.080192033329,8060.579956,48,62.0,0.00,60.0,SCT,29.72,10.00,55.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,2019-08-31 20:00:00,9446.489013,7990.426880000001,8949.018719534999,8408.451659999999,49,59.0,0.00,69.0,SCT,29.73,10.00,54.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,2019-08-31 21:00:00,8538.79248,7604.779297,8272.151376328118,8091.625488000001,49,57.0,0.00,74.0,BKN,29.72,10.00,53.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,2019-08-31 22:00:00,8436.207763328,8011.293945,8197.490809079467,7599.638184,49,56.0,0.00,77.0,BKN,29.72,10.00,52.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,2019-08-31 23:00:00,8050.777099453,7241.661621,7749.149214186431,6953.192383,50,55.0,0.00,83.0,BKN,29.72,10.00,52.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,2019-09-01 00:00:00,7452.439941,6868.619629,7171.2403997290685,6893.055176,49,53.0,0.00,86.0,BKN,29.73,10.00,51.0,230,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,2019-09-01 01:00:00,7055.61377,6783.748047,6930.897159899998,5636.682617,50,54.0,0.00,87.0,BKN,29.72,10.00,52.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,2019-09-01 02:00:00,6858.806152,5531.63916,6285.225270552085,5850.299316,50,57.0,0.00,78.0,BKN,29.71,10.00,53.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,2019-09-01 03:00:00,5977.263672,5738.85791,5850.823437483333,6259.341797,50,58.0,0.00,75.0,BKN,29.70,10.00,54.0,150,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,2019-09-01 04:00:00,6259.341797,5811.404297,5999.510399424415,6149.35498,51,57.0,0.00,81.0,BKN,29.71,10.00,54.0,170,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,2019-09-01 05:00:00,6235.252441,6013.36377,6143.835856133335,6929.022949,51,57.0,0.00,81.0,BKN,29.72,10.00,54.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,2019-09-01 06:00:00,7090.965332,6159.37793,6845.032527629999,6908.489258,51,59.0,0.00,75.0,BKN,29.70,10.00,55.0,140,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,2019-09-01 07:00:00,6975.332031,6799.183594,6879.297753966666,6893.814941,52,61.0,0.00,72.0,OVC,29.69,10.00,56.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,2019-09-01 08:00:00,7031.60498,6833.855469,6930.664966282068,7367.033203,53,63.0,0.00,70.0,OVC,29.69,10.00,57.0,150,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
